Unnamed: 0,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,501284,34,14,180,1.2306240139621292,1.5144354637402626,0.8436131051473249,13.23660773693941,1.2306240139621292,15.397985431136371,3.232060479939544,89.94346930407085
0,505517,32,14,180,0.0853443153720881,0.0072836521663304,0.0626072530383847,8.960314013951143,0.0853443153720881,0.7855455890840728,0.7584065785131736,163.09777419348498
0,506415,44,14,180,2.364568170825394,5.591182634480551,1.5551601306924376,7.140079453985135,2.364568170825394,352.7050418977446,14.217190530446905,39.26266987865347
0,506417,26,14,180,0.8577586312799064,0.7357498695351783,0.493760465197772,10.709080312629151,0.8577586312799064,61.87169600983164,6.203441034291709,157.70511566900865
0,509009,34,14,180,0.8996424199504177,0.8093564837742437,0.738094675842365,19.54029647635577,0.8996424199504177,7.067424613648233,2.415628511251714,207.8409991505624
0,509626,35,14,180,8.895416651725446,79.12843740779435,6.806315167171369,22.53199279181049,8.895416651725446,200.2673040914896,12.25611881985755,29.500808226771717
0,509628,28,14,180,6.83003320337663,46.64935355922723,5.188820005062468,20.249083893820504,6.83003320337663,80.18284571563952,7.3807548361259965,27.2704750529784
0,512176,16,14,180,8.341031258978344,69.57280246325385,5.091778588205218,28.87244403816264,8.341031258978344,94.50628490005695,7.51504320901931,40.24230949044348
0,512177,100,14,180,4.521589406975981,20.444770765277408,3.4397797826691807,15.88602872261218,4.521589406975981,270.63070077395304,14.48410213133143,91.48252077603436
0,512751,28,14,180,0.9092126234170828,0.826667594580974,0.5315100532915613,11.468475321760026,0.9092126234170828,8.643947569523572,2.4046753742823985,83.72309087702153
0,513332,21,14,180,2.380359508228587,5.66611138841424,1.78876960797301,22.700064752108425,2.380359508228587,14.003019797983589,2.726635677253525,36.46942239304366
0,516479,70,14,180,2.256147595485495,5.09020197261498,1.5458468635179363,12.37781693983502,2.256147595485495,188.5541720335112,10.27784966018437,173.2316553505782
0,516480,57,14,180,1.5041856589071685,2.2625744964619927,1.2067418167594308,16.07794320095255,1.5041856589071685,31.96800433834383,4.214065693042409,61.84243060760247
0,516488,52,14,180,1.6667125888316323,2.777930853769841,0.520539848845923,8.253452734810452,1.6667125888316323,168.26097732051588,9.654943409586748,394.0207963424148
0,516490,49,14,180,1.6853336999493536,2.840349680184978,1.3574452083237032,16.702305093177596,1.6853336999493536,73.11657664811689,6.855390274685162,140.10699199600606
0,516491,19,14,180,9.497054087791314,90.1940363464337,7.518652197190332,41.35997936672221,9.497054087791314,102.73932218341986,7.054422791317515,32.571549671093884
0,517230,25,14,180,9.266346666274057,85.86518053956831,7.025814500451487,21.56197736467552,9.266346666274057,236.58977744429168,12.339040755964517,23.35169034693872
0,517231,21,14,180,14.484658683123223,209.80533716657695,9.10441957008524,22.80965450552452,14.484658683123223,234.1549044942541,12.145697327178723,28.54999653968997
0,52884,34,14,180,2.049646090216702,4.201049095140613,1.1734156223771053,15.46806189463314,2.049646090216702,37.87902011560994,4.70088835736702,119.57561213815642
0,55092,45,14,180,1.204202541518587,1.4501037609998246,0.759216055656387,8.127662518846149,1.204202541518587,78.29782045776457,7.660152263516805,120.06061429653668
0,554569,33,14,180,0.8184634624179622,0.669882439313199,0.5978670012111699,16.655828111754193,0.8184634624179622,9.15664199819834,2.569702142757243,86.63335156571709
0,55481,14,14,180,11.806640072862091,139.396749810113,10.5012806252642,36.71806077299795,11.806640072862091,83.37171112839545,8.202765224071765,25.495250540419107
0,55483,16,14,180,9.879171236266256,97.59802431547052,7.947463501244417,19.85108028619932,9.879171236266256,89.87600135869415,7.07733154186523,15.329667619278448
0,55484,41,14,180,9.64658200491779,93.0565443776037,6.7454388413269415,28.543939127793973,9.64658200491779,173.80481698491073,11.425166284792317,113.54363702198332
